Referenzstring|Style|Literaturtyp|BibTeX
"Lu, Yining, Yu, Haoping, and Khashabi, Daniel. ""GEAR: augmenting language models with generalizable and efficient tool resolution."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 112–138. URL: https://aclanthology.org/2024.eacl-long.7
"|mla|inproceedings|"@inproceedings{lu-etal-2024-gear,
    title = ""{GEAR}: Augmenting Language Models with Generalizable and Efficient Tool Resolution"",
    author = ""Lu, Yining  and
      Yu, Haoping  and
      Khashabi, Daniel"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.7"",
    pages = ""112--138"",
}
"
"Liusie, Adian, Manakul, Potsawee, and Gales, Mark. ""LLM comparative assessment: zero-shot NLG evaluation through pairwise comparisons using large language models."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 139–151. URL: https://aclanthology.org/2024.eacl-long.8
"|mla|inproceedings|"@inproceedings{liusie-etal-2024-llm,
    title = ""{LLM} Comparative Assessment: Zero-shot {NLG} Evaluation through Pairwise Comparisons using Large Language Models"",
    author = ""Liusie, Adian  and
      Manakul, Potsawee  and
      Gales, Mark"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.8"",
    pages = ""139--151"",
}
"
"Ravaut, Mathieu, Zhang, Hao, Xu, Lu, Sun, Aixin, and Liu, Yong. ""Parameter-efficient conversational recommender system as a language processing task."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 152–165. URL: https://aclanthology.org/2024.eacl-long.9
"|mla|inproceedings|"@inproceedings{ravaut-etal-2024-parameter,
    title = ""Parameter-Efficient Conversational Recommender System as a Language Processing Task"",
    author = ""Ravaut, Mathieu  and
      Zhang, Hao  and
      Xu, Lu  and
      Sun, Aixin  and
      Liu, Yong"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.9"",
    pages = ""152--165"",
}
"
"Zhang, Li, Xu, Hainiu, Kommula, Abhinav, Callison-Burch, Chris, and Tandon, Niket. ""OpenPI2.0: an improved dataset for entity tracking in texts."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 166–178. URL: https://aclanthology.org/2024.eacl-long.10
"|mla|inproceedings|"@inproceedings{zhang-etal-2024-openpi2,
    title = ""{O}pen{PI}2.0: An Improved Dataset for Entity Tracking in Texts"",
    author = ""Zhang, Li  and
      Xu, Hainiu  and
      Kommula, Abhinav  and
      Callison-Burch, Chris  and
      Tandon, Niket"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.10"",
    pages = ""166--178"",
}
"
"Lee, Andrew, Kummerfeld, Jonathan, Ann, Larry, and Mihalcea, Rada. ""A comparative multidimensional analysis of empathetic systems."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 179–189. URL: https://aclanthology.org/2024.eacl-long.11
"|mla|inproceedings|"@inproceedings{lee-etal-2024-comparative,
    title = ""A Comparative Multidimensional Analysis of Empathetic Systems"",
    author = ""Lee, Andrew  and
      Kummerfeld, Jonathan  and
      Ann, Larry  and
      Mihalcea, Rada"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.11"",
    pages = ""179--189"",
}
"
"Chen, Mingda, Chen, Xilun, and Yih, Wen-tau. ""Few-shot data synthesis for open domain multi-hop question answering."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 190–208. URL: https://aclanthology.org/2024.eacl-long.12
"|mla|inproceedings|"@inproceedings{chen-etal-2024-shot,
    title = ""Few-Shot Data Synthesis for Open Domain Multi-Hop Question Answering"",
    author = ""Chen, Mingda  and
      Chen, Xilun  and
      Yih, Wen-tau"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.12"",
    pages = ""190--208"",
}
"
"Yang, Zonglin, Dong, Li, Du, Xinya, Cheng, Hao, Cambria, Erik, Liu, Xiaodong, Gao, Jianfeng, and Wei, Furu. ""Language models as inductive reasoners."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 209–225. URL: https://aclanthology.org/2024.eacl-long.13
"|mla|inproceedings|"@inproceedings{yang-etal-2024-language,
    title = ""Language Models as Inductive Reasoners"",
    author = ""Yang, Zonglin  and
      Dong, Li  and
      Du, Xinya  and
      Cheng, Hao  and
      Cambria, Erik  and
      Liu, Xiaodong  and
      Gao, Jianfeng  and
      Wei, Furu"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.13"",
    pages = ""209--225"",
}
"
"Adelani, David, Liu, Hannah, Shen, Xiaoyu, Vassilyev, Nikita, Alabi, Jesujoba, Mao, Yanke, Gao, Haonan, and Lee, En-Shiun. ""SIB-200: a simple, inclusive, and big evaluation dataset for topic classification in 200+ languages and dialects."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 226–245. URL: https://aclanthology.org/2024.eacl-long.14
"|mla|inproceedings|"@inproceedings{adelani-etal-2024-sib,
    title = ""{SIB}-200: A Simple, Inclusive, and Big Evaluation Dataset for Topic Classification in 200+ Languages and Dialects"",
    author = ""Adelani, David  and
      Liu, Hannah  and
      Shen, Xiaoyu  and
      Vassilyev, Nikita  and
      Alabi, Jesujoba  and
      Mao, Yanke  and
      Gao, Haonan  and
      Lee, En-Shiun"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.14"",
    pages = ""226--245"",
}
"
"Zhang, Zhilu, Sen, Procheta, Wang, Zimu, Sun, Ruoyu, Jiang, Zhengyong, and Su, Jionglong. ""FinBPM: a framework for portfolio management-based financial investor behavior perception model."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 246–257. URL: https://aclanthology.org/2024.eacl-long.15
"|mla|inproceedings|"@inproceedings{zhang-etal-2024-finbpm,
    title = ""{F}in{BPM}: A Framework for Portfolio Management-based Financial Investor Behavior Perception Model"",
    author = ""Zhang, Zhilu  and
      Sen, Procheta  and
      Wang, Zimu  and
      Sun, Ruoyu  and
      Jiang, Zhengyong  and
      Su, Jionglong"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.15"",
    pages = ""246--257"",
}
"
"Testoni, Alberto, and Fernández, Raquel. ""Asking the right question at the right time: human and model uncertainty guidance to ask clarification questions."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 258–275. URL: https://aclanthology.org/2024.eacl-long.16
"|mla|inproceedings|"@inproceedings{testoni-fernandez-2024-asking,
    title = ""Asking the Right Question at the Right Time: Human and Model Uncertainty Guidance to Ask Clarification Questions"",
    author = ""Testoni, Alberto  and
      Fern{\'a}ndez, Raquel"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.16"",
    pages = ""258--275"",
}
"
"Bates, Luke, and Gurevych, Iryna. ""Like a good nearest neighbor: practical content moderation and text classification."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 276–297. URL: https://aclanthology.org/2024.eacl-long.17
"|mla|inproceedings|"@inproceedings{bates-gurevych-2024-like,
    title = ""Like a Good Nearest Neighbor: Practical Content Moderation and Text Classification"",
    author = ""Bates, Luke  and
      Gurevych, Iryna"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.17"",
    pages = ""276--297"",
}
"
"Koto, Fajri, Beck, Tilman, Talat, Zeerak, Gurevych, Iryna, and Baldwin, Timothy. ""Zero-shot sentiment analysis in low-resource languages using a multilingual sentiment lexicon."" Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers). Eds. Graham, Yvette, and Purver, Matthew. St. Julian's, Malta: Association for Computational Linguistics, 2024. 298–320. URL: https://aclanthology.org/2024.eacl-long.18
"|mla|inproceedings|"@inproceedings{koto-etal-2024-zero,
    title = ""Zero-shot Sentiment Analysis in Low-Resource Languages Using a Multilingual Sentiment Lexicon"",
    author = ""Koto, Fajri  and
      Beck, Tilman  and
      Talat, Zeerak  and
      Gurevych, Iryna  and
      Baldwin, Timothy"",
    editor = ""Graham, Yvette  and
      Purver, Matthew"",
    booktitle = ""Proceedings of the 18th Conference of the European Chapter of the Association for Computational Linguistics (Volume 1: Long Papers)"",
    month = mar,
    year = ""2024"",
    address = ""St. Julian{'}s, Malta"",
    publisher = ""Association for Computational Linguistics"",
    url = ""https://aclanthology.org/2024.eacl-long.18"",
    pages = ""298--320"",
}
"
